"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorEqual record1Value","[0] BookTitleComparatorEqual record2Value","[0] BookTitleComparatorEqual record1PreprocessedValue","[0] BookTitleComparatorEqual record2PreprocessedValue","[0] BookTitleComparatorEqual similarity","[0] BookTitleComparatorEqual postproccesedSimilarity","[1] BookAuthorComparatorJaccard record1Value","[1] BookAuthorComparatorJaccard record2Value","[1] BookAuthorComparatorJaccard record1PreprocessedValue","[1] BookAuthorComparatorJaccard record2PreprocessedValue","[1] BookAuthorComparatorJaccard similarity","[1] BookAuthorComparatorJaccard postproccesedSimilarity","[2] BookAuthorComparatorLevenshtein record1Value","[2] BookAuthorComparatorLevenshtein record2Value","[2] BookAuthorComparatorLevenshtein record1PreprocessedValue","[2] BookAuthorComparatorLevenshtein record2PreprocessedValue","[2] BookAuthorComparatorLevenshtein similarity","[2] BookAuthorComparatorLevenshtein postproccesedSimilarity","[3] BookPublisherComparatorJaccard record1Value","[3] BookPublisherComparatorJaccard record2Value","[3] BookPublisherComparatorJaccard record1PreprocessedValue","[3] BookPublisherComparatorJaccard record2PreprocessedValue","[3] BookPublisherComparatorJaccard similarity","[3] BookPublisherComparatorJaccard postproccesedSimilarity","[4] BookPublisherComparatorLevenshtein record1Value","[4] BookPublisherComparatorLevenshtein record2Value","[4] BookPublisherComparatorLevenshtein record1PreprocessedValue","[4] BookPublisherComparatorLevenshtein record2PreprocessedValue","[4] BookPublisherComparatorLevenshtein similarity","[4] BookPublisherComparatorLevenshtein postproccesedSimilarity","[5] BookPageComparator100Page record1Value","[5] BookPageComparator100Page record2Value","[5] BookPageComparator100Page record1PreprocessedValue","[5] BookPageComparator100Page record2PreprocessedValue","[5] BookPageComparator100Page similarity","[5] BookPageComparator100Page postproccesedSimilarity","[6] BookPageComparator50Page record1Value","[6] BookPageComparator50Page record2Value","[6] BookPageComparator50Page record1PreprocessedValue","[6] BookPageComparator50Page record2PreprocessedValue","[6] BookPageComparator50Page similarity","[6] BookPageComparator50Page postproccesedSimilarity"
"WekaMatchingRule","recommendation_210077","goodreads_38723","0.06447831184056271","0","rescued","rescued","rescued","rescued","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jessica Doyle","John Bevere","Jessica Doyle","John Bevere","0.15384615384615385","0.0","harper mass market paperbacks (mm)",,"harper mass market paperbacks (mm)",,"0.0","0.0","harper mass market paperbacks (mm)",,"harper mass market paperbacks (mm)",,"0.0","0.0","0","280","0","280","0.0","0.0","0","280","0","280","0.0","0.0"
"WekaMatchingRule","recommendation_268009","goodreads_815","0.9391025641025641","1","mystic river","mystic river","mystic river","mystic river","1.0","1.0","Dennis Lehane","Dennis Lehane","Dennis Lehane","Dennis Lehane","1.0","1.0","Dennis Lehane","Dennis Lehane","Dennis Lehane","Dennis Lehane","1.0","1.0","harpercollins",,"harpercollins",,"0.0","0.0","harpercollins",,"harpercollins",,"0.0","0.0","0","416","0","416","0.0","0.0","0","416","0","416","0.0","0.0"
"WekaMatchingRule","recommendation_1353","goodreads_9984","0.06447831184056271","1","good omens","good omens","good omens","good omens","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Neil Gaiman","Terry Pratchett","Neil Gaiman","Terry Pratchett","0.19999999999999996","0.0","ace books",,"ace books",,"0.0","0.0","ace books",,"ace books",,"0.0","0.0","0","402","0","402","0.0","0.0","0","402","0","402","0.0","0.0"
"WekaMatchingRule","recommendation_215586","goodreads_36376","0.9391025641025641","1","adventures of huckleberry finn","adventures of huckleberry finn","adventures of huckleberry finn","adventures of huckleberry finn","1.0","1.0","Mark Twain","Mark Twain","Mark Twain","Mark Twain","1.0","1.0","Mark Twain","Mark Twain","Mark Twain","Mark Twain","1.0","1.0","harper &amp; row",,"harper &amp; row",,"0.0","0.0","harper &amp; row",,"harper &amp; row",,"0.0","0.0","0","206","0","206","0.0","0.0","0","206","0","206","0.0","0.0"
"WekaMatchingRule","recommendation_250633","goodreads_13005","0.06447831184056271","0","the prize","the prize","the prize","the prize","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Brenda Joyce","Irving Wallace","Brenda Joyce","Irving Wallace","0.2857142857142857","0.0","mira",,"mira",,"0.0","0.0","mira",,"mira",,"0.0","0.0","0","704","0","704","0.0","0.0","0","704","0","704","0.0","0.0"
"WekaMatchingRule","recommendation_258345","goodreads_44535","0.06447831184056271","0","pilgrim","pilgrim","pilgrim","pilgrim","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Fred Saberhagen","Sara Douglass","Fred Saberhagen","Sara Douglass","0.1333333333333333","0.0","baen",,"baen",,"0.0","0.0","baen",,"baen",,"0.0","0.0","0","672","0","672","0.0","0.0","0","672","0","672","0.0","0.0"
"WekaMatchingRule","recommendation_24016","goodreads_7985","0.06447831184056271","0","briar rose","briar rose","briar rose","briar rose","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Robert Coover","Jane Yolen","Robert Coover","Jane Yolen","0.3076923076923077","0.0","grove press",,"grove press",,"0.0","0.0","grove press",,"grove press",,"0.0","0.0","0","241","0","241","0.0","0.0","0","241","0","241","0.0","0.0"
"WekaMatchingRule","recommendation_202879","goodreads_36141","0.06447831184056271","0","haunted house","haunted house","haunted house","haunted house","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","No Author","No Author","No Author","No Author","0.0","0.0","yearling books",,"yearling books",,"0.0","0.0","yearling books",,"yearling books",,"0.0","0.0","0","300","0","300","0.0","0.0","0","300","0","300","0.0","0.0"
"WekaMatchingRule","recommendation_14893","goodreads_37641","0.06447831184056271","0","innocent blood","innocent blood","innocent blood","innocent blood","1.0","1.0","P. D. James","James Rollins","P. D. James","James Rollins","0.25","0.0","P. D. James","James Rollins","P. D. James","James Rollins","0.15384615384615385","0.0","warner books (mm)",,"warner books (mm)",,"0.0","0.0","warner books (mm)",,"warner books (mm)",,"0.0","0.0","0","733","0","733","0.0","0.0","0","733","0","733","0.0","0.0"
"WekaMatchingRule","recommendation_7967","goodreads_14758","0.9391025641025641","1","story of o","story of o","story of o","story of o","1.0","1.0","Pauline Reage","Pauline Réage","Pauline Reage","Pauline Réage","0.3333333333333333","0.0","Pauline Reage","Pauline Réage","Pauline Reage","Pauline Réage","0.9230769230769231","1.0","ballantine books",,"ballantine books",,"0.0","0.0","ballantine books",,"ballantine books",,"0.0","0.0","0","199","0","199","0.0","0.0","0","199","0","199","0.0","0.0"
"WekaMatchingRule","recommendation_152414","goodreads_35726","0.9391025641025641","1","if you take a mouse to school","if you take a mouse to school","if you take a mouse to school","if you take a mouse to school","1.0","1.0","Laura Numeroff","Laura Joffe Numeroff","Laura Numeroff","Laura Joffe Numeroff","0.6666666666666666","1.0","Laura Numeroff","Laura Joffe Numeroff","Laura Numeroff","Laura Joffe Numeroff","0.7","1.0","laura geringer",,"laura geringer",,"0.0","0.0","laura geringer",,"laura geringer",,"0.0","0.0","0","32","0","32","0.6799999999999999","0.6799999999999999","0","32","0","32","0.36","0.36"
"WekaMatchingRule","recommendation_71476","goodreads_14583","0.06447831184056271","0","under fire","under fire","under fire","under fire","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","W. E. B. Griffin","Henri Barbusse","W. E. B. Griffin","Henri Barbusse","0.1875","0.0","jove books",,"jove books",,"0.0","0.0","jove books",,"jove books",,"0.0","0.0","0","352","0","352","0.0","0.0","0","352","0","352","0.0","0.0"
"WekaMatchingRule","recommendation_118572","goodreads_39522","0.06447831184056271","0","the prophet","the prophet","the prophet","the prophet","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Kahlil Gibran","Yi Chong-Jun","Kahlil Gibran","Yi Chong-Jun","0.15384615384615385","0.0","alfred a. knopf",,"alfred a. knopf",,"0.0","0.0","alfred a. knopf",,"alfred a. knopf",,"0.0","0.0","0","132","0","132","0.0","0.0","0","132","0","132","0.0","0.0"
"WekaMatchingRule","recommendation_229035","goodreads_36404","0.06447831184056271","0","why me?","why me?","why me?","why me?","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Tony Hurley","Aleta L. Williams","Tony Hurley","Aleta L. Williams","0.17647058823529416","0.0","chipmunkapublishing",,"chipmunkapublishing",,"0.0","0.0","chipmunkapublishing",,"chipmunkapublishing",,"0.0","0.0","0","72","0","72","0.28","0.28","0","72","0","72","0.0","0.0"
"WekaMatchingRule","recommendation_171635","goodreads_31748","0.06447831184056271","0","embers","embers","embers","embers","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Antoinette Stockenberg","Laura Bickle","Antoinette Stockenberg","Laura Bickle","0.18181818181818177","0.0","dell publishing company",,"dell publishing company",,"0.0","0.0","dell publishing company",,"dell publishing company",,"0.0","0.0","0","359","0","359","0.0","0.0","0","359","0","359","0.0","0.0"
"WekaMatchingRule","recommendation_220207","goodreads_28458","0.06447831184056271","0","terminal","terminal","terminal","terminal","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Colin Forbes","Brian Keene","Colin Forbes","Brian Keene","0.25","0.0","kensington pub corp (mm)",,"kensington pub corp (mm)",,"0.0","0.0","kensington pub corp (mm)",,"kensington pub corp (mm)",,"0.0","0.0","0","306","0","306","0.0","0.0","0","306","0","306","0.0","0.0"
"WekaMatchingRule","recommendation_2934","goodreads_34906","0.9391025641025641","1","a pirate's love","a pirate's love","a pirate's love","a pirate's love","1.0","1.0","Johanna Lindsey","Johanna Lindsey","Johanna Lindsey","Johanna Lindsey","1.0","1.0","Johanna Lindsey","Johanna Lindsey","Johanna Lindsey","Johanna Lindsey","1.0","1.0","avon",,"avon",,"0.0","0.0","avon",,"avon",,"0.0","0.0","0","384","0","384","0.0","0.0","0","384","0","384","0.0","0.0"
"WekaMatchingRule","recommendation_111172","goodreads_916","0.9391025641025641","1","a river runs through it and other stories","a river runs through it and other stories","a river runs through it and other stories","a river runs through it and other stories","1.0","1.0","Norman MacLean","Norman Maclean","Norman MacLean","Norman Maclean","1.0","1.0","Norman MacLean","Norman Maclean","Norman MacLean","Norman Maclean","1.0","1.0","university of chicago press",,"university of chicago press",,"0.0","0.0","university of chicago press",,"university of chicago press",,"0.0","0.0","0","217","0","217","0.0","0.0","0","217","0","217","0.0","0.0"
"WekaMatchingRule","recommendation_79370","goodreads_34121","0.06447831184056271","0","the fire within","the fire within","the fire within","the fire within","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Graham Watkins","Racquel Kechagias","Graham Watkins","Racquel Kechagias","0.23529411764705888","0.0","berkley pub group",,"berkley pub group",,"0.0","0.0","berkley pub group",,"berkley pub group",,"0.0","0.0","0","310","0","310","0.0","0.0","0","310","0","310","0.0","0.0"
"WekaMatchingRule","recommendation_7433","goodreads_11596","0.06447831184056271","0","guardian","guardian","guardian","guardian","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","John Saul","Alex London","John Saul","Alex London","0.09090909090909094","0.0","fawcett books",,"fawcett books",,"0.0","0.0","fawcett books",,"fawcett books",,"0.0","0.0","0","352","0","352","0.0","0.0","0","352","0","352","0.0","0.0"
"WekaMatchingRule","recommendation_169421","goodreads_34267","0.06447831184056271","1","fiddler on the roof","fiddler on the roof","fiddler on the roof","fiddler on the roof","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jerry Bock","Joseph Stein","Jerry Bock","Joseph Stein","0.16666666666666663","0.0","limelight editions",,"limelight editions",,"0.0","0.0","limelight editions",,"limelight editions",,"0.0","0.0","0","160","0","160","0.0","0.0","0","160","0","160","0.0","0.0"
"WekaMatchingRule","recommendation_202465","goodreads_48426","0.06447831184056271","0","twins","twins","twins","twins","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Katherine Stone","Marcy Dermansky","Katherine Stone","Marcy Dermansky","0.06666666666666665","0.0","zebra books",,"zebra books",,"0.0","0.0","zebra books",,"zebra books",,"0.0","0.0","0","304","0","304","0.0","0.0","0","304","0","304","0.0","0.0"
"WekaMatchingRule","recommendation_31895","goodreads_41956","0.06447831184056271","0","crescent city","crescent city","crescent city","crescent city","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Belva Plain","Sarah J. Maas","Belva Plain","Sarah J. Maas","0.15384615384615385","0.0","dell",,"dell",,"0.0","0.0","dell",,"dell",,"0.0","0.0","0","0","0","0","1.0","1.0","0","0","0","0","1.0","1.0"
"WekaMatchingRule","recommendation_175663","goodreads_53034","0.06447831184056271","0","arena","arena","arena","arena","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","John Cranna","William R. Forstchen","John Cranna","William R. Forstchen","0.09999999999999998","0.0","minerva",,"minerva",,"0.0","0.0","minerva",,"minerva",,"0.0","0.0","0","297","0","297","0.0","0.0","0","297","0","297","0.0","0.0"
"WekaMatchingRule","recommendation_15095","goodreads_41917","0.06447831184056271","0","miranda","miranda","miranda","miranda","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Susan Wiggs","Grace Livingston Hill","Susan Wiggs","Grace Livingston Hill","0.19047619047619047","0.0","harpercollins publishers",,"harpercollins publishers",,"0.0","0.0","harpercollins publishers",,"harpercollins publishers",,"0.0","0.0","0","224","0","224","0.0","0.0","0","224","0","224","0.0","0.0"
"WekaMatchingRule","recommendation_252643","goodreads_52309","0.06447831184056271","0","memoirs","memoirs","memoirs","memoirs","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","DAVID ROCKEFELLER","Pierre Trudeau","DAVID ROCKEFELLER","Pierre Trudeau","0.11764705882352944","0.0","random house",,"random house",,"0.0","0.0","random house",,"random house",,"0.0","0.0","0","400","0","400","0.0","0.0","0","400","0","400","0.0","0.0"
"WekaMatchingRule","recommendation_250226","goodreads_15558","0.06447831184056271","0","go ask alice","go ask alice","go ask alice","go ask alice","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Anon.","Beatrice Sparks","Anon.","Beatrice Sparks","0.06666666666666665","0.0","transworld publishers ltd",,"transworld publishers ltd",,"0.0","0.0","transworld publishers ltd",,"transworld publishers ltd",,"0.0","0.0","0","192","0","192","0.0","0.0","0","192","0","192","0.0","0.0"
"WekaMatchingRule","recommendation_218475","goodreads_25962","0.06447831184056271","0","dangerous","dangerous","dangerous","dangerous","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Millie Criswell","Shannon Hale","Millie Criswell","Shannon Hale","0.06666666666666665","0.0","warner books",,"warner books",,"0.0","0.0","warner books",,"warner books",,"0.0","0.0","0","405","0","405","0.0","0.0","0","405","0","405","0.0","0.0"
"WekaMatchingRule","recommendation_12318","goodreads_19754","0.06447831184056271","0","star","star","star","star","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Danielle Steel","Pamela Anderson","Danielle Steel","Pamela Anderson","0.19999999999999996","0.0","dell",,"dell",,"0.0","0.0","dell",,"dell",,"0.0","0.0","0","432","0","432","0.0","0.0","0","432","0","432","0.0","0.0"
"WekaMatchingRule","recommendation_72174","goodreads_113","0.9391025641025641","1","harry potter and the goblet of fire","harry potter and the goblet of fire","harry potter and the goblet of fire","harry potter and the goblet of fire","1.0","1.0","J. K. Rowling","J.K. Rowling","J. K. Rowling","J.K. Rowling","1.0","1.0","J. K. Rowling","J.K. Rowling","J. K. Rowling","J.K. Rowling","0.9230769230769231","1.0","sagebrush bound",,"sagebrush bound",,"0.0","0.0","sagebrush bound",,"sagebrush bound",,"0.0","0.0","0","734","0","734","0.0","0.0","0","734","0","734","0.0","0.0"
"WekaMatchingRule","recommendation_68848","goodreads_49289","0.9391025641025641","1","top secret","top secret","top secret","top secret","1.0","1.0","John Gardiner","John Reynolds Gardiner","John Gardiner","John Reynolds Gardiner","0.6666666666666666","1.0","John Gardiner","John Reynolds Gardiner","John Gardiner","John Reynolds Gardiner","0.5909090909090908","1.0","little brown &amp; co",,"little brown &amp; co",,"0.0","0.0","little brown &amp; co",,"little brown &amp; co",,"0.0","0.0","0","128","0","128","0.0","0.0","0","128","0","128","0.0","0.0"
"WekaMatchingRule","recommendation_5339","goodreads_25812","0.06447831184056271","0","soulmates","soulmates","soulmates","soulmates","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Jess Stearn","Holly Bourne","Jess Stearn","Holly Bourne","0.16666666666666663","0.0","bantam books",,"bantam books",,"0.0","0.0","bantam books",,"bantam books",,"0.0","0.0","0","544","0","544","0.0","0.0","0","544","0","544","0.0","0.0"
"WekaMatchingRule","recommendation_212434","goodreads_18719","0.06447831184056271","0","dreamcatcher","dreamcatcher","dreamcatcher","dreamcatcher","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Stephen King","Ann Curtin","Stephen King","Ann Curtin","0.16666666666666663","0.0","scribner",,"scribner",,"0.0","0.0","scribner",,"scribner",,"0.0","0.0","0","162","0","162","0.0","0.0","0","162","0","162","0.0","0.0"
"WekaMatchingRule","recommendation_10172","goodreads_2531","0.06447831184056271","1","thinner","thinner","thinner","thinner","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Stephen King","Richard Bachman","Stephen King","Richard Bachman","0.06666666666666665","0.0","new amer library",,"new amer library",,"0.0","0.0","new amer library",,"new amer library",,"0.0","0.0","0","320","0","320","0.0","0.0","0","320","0","320","0.0","0.0"
"WekaMatchingRule","recommendation_72082","goodreads_4564","0.9391025641025641","1","the futurological congress: from the memoirs of ijon tichy","the futurological congress: from the memoirs of ijon tichy","the futurological congress: from the memoirs of ijon tichy","the futurological congress: from the memoirs of ijon tichy","1.0","1.0","Stanislaw Lem","Stanisław Lem","Stanislaw Lem","Stanisław Lem","0.3333333333333333","0.0","Stanislaw Lem","Stanisław Lem","Stanislaw Lem","Stanisław Lem","0.9230769230769231","1.0","harcourt",,"harcourt",,"0.0","0.0","harcourt",,"harcourt",,"0.0","0.0","0","149","0","149","0.0","0.0","0","149","0","149","0.0","0.0"
"WekaMatchingRule","recommendation_216985","goodreads_33248","0.06447831184056271","0","dark angel","dark angel","dark angel","dark angel","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Cassandra Collins","Stephanie Bedwell-Grime","Cassandra Collins","Stephanie Bedwell-Grime","0.21739130434782605","0.0","love spell",,"love spell",,"0.0","0.0","love spell",,"love spell",,"0.0","0.0","0","0","0","0","1.0","1.0","0","0","0","0","1.0","1.0"
"WekaMatchingRule","recommendation_157261","goodreads_22978","0.06447831184056271","0","the voice of the night","the voice of the night","the voice of the night","the voice of the night","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Brian Coffey","Dean Koontz","Brian Coffey","Dean Koontz","0.33333333333333337","0.0","new american library",,"new american library",,"0.0","0.0","new american library",,"new american library",,"0.0","0.0","0","339","0","339","0.0","0.0","0","339","0","339","0.0","0.0"
