id_recommendation,id_goodreads,value
recommendation_157606,goodreads_23565,1
recommendation_29975,goodreads_42096,1
recommendation_210884,goodreads_30211,1
recommendation_145072,goodreads_12876,1
recommendation_28445,goodreads_1868,1
recommendation_228717,goodreads_42802,1
recommendation_123037,goodreads_10656,1
recommendation_134481,goodreads_47551,1
recommendation_5034,goodreads_27263,1
recommendation_15091,goodreads_41892,1
recommendation_46770,goodreads_48347,1
recommendation_14362,goodreads_4552,1
recommendation_66211,goodreads_31215,1
recommendation_9568,goodreads_13701,1
recommendation_39763,goodreads_22034,1
recommendation_63238,goodreads_34343,1
recommendation_93614,goodreads_34550,1
recommendation_17936,goodreads_9831,1
recommendation_8764,goodreads_23733,1
recommendation_213817,goodreads_2658,1
recommendation_12330,goodreads_2227,1
recommendation_226733,goodreads_26383,1
recommendation_205246,goodreads_11080,1
recommendation_102342,goodreads_9536,1
recommendation_243219,goodreads_6116,1
recommendation_303,goodreads_7364,1
recommendation_226424,goodreads_41526,1
recommendation_14963,goodreads_40377,1
recommendation_6513,goodreads_29915,1
recommendation_178463,goodreads_1007,1
recommendation_43973,goodreads_3457,1
recommendation_17119,goodreads_5306,1
recommendation_65713,goodreads_10411,1
recommendation_224526,goodreads_33987,1
recommendation_4431,goodreads_613,1
recommendation_29566,goodreads_9200,1
recommendation_52562,goodreads_2752,1
recommendation_8705,goodreads_44912,1
recommendation_198325,goodreads_39365,1
recommendation_65667,goodreads_49747,1
recommendation_95766,goodreads_2214,1
recommendation_1758,goodreads_12423,1
recommendation_4559,goodreads_7259,1
recommendation_45963,goodreads_14212,1
recommendation_250273,goodreads_44096,1
recommendation_144948,goodreads_14302,1
recommendation_227793,goodreads_8624,1
recommendation_32092,goodreads_47336,1
recommendation_14837,goodreads_39036,1
recommendation_211520,goodreads_16899,1
recommendation_1399,goodreads_33453,1
recommendation_62477,goodreads_27873,1
recommendation_32161,goodreads_13226,1
recommendation_16407,goodreads_7075,1
recommendation_8144,goodreads_3995,1
recommendation_203111,goodreads_4,1
recommendation_24222,goodreads_3457,1
recommendation_177422,goodreads_189,1
recommendation_45455,goodreads_52559,1
recommendation_226400,goodreads_1926,1
recommendation_84815,goodreads_4375,1
recommendation_141145,goodreads_14994,1
recommendation_146970,goodreads_15388,1
recommendation_197756,goodreads_31198,1
recommendation_182583,goodreads_73,1
recommendation_256434,goodreads_39744,1
recommendation_35443,goodreads_40737,1
recommendation_21294,goodreads_52133,1
recommendation_264290,goodreads_273,1
recommendation_140934,goodreads_169,1
recommendation_230899,goodreads_28086,1
recommendation_6745,goodreads_4,1
recommendation_10963,goodreads_8823,1
recommendation_6583,goodreads_23867,1
recommendation_171313,goodreads_33987,1
recommendation_196806,goodreads_36302,1
recommendation_30257,goodreads_50630,1
recommendation_140003,goodreads_21238,1
recommendation_79746,goodreads_41908,1
recommendation_36543,goodreads_41392,1
recommendation_578,goodreads_3398,1
recommendation_108777,goodreads_867,1
recommendation_21133,goodreads_10967,1
recommendation_167066,goodreads_42985,1
recommendation_270602,goodreads_41909,1
recommendation_86484,goodreads_86,1
recommendation_174888,goodreads_30738,1
recommendation_165965,goodreads_9472,1
recommendation_6694,goodreads_12182,1
recommendation_91625,goodreads_44946,1
recommendation_33321,goodreads_25059,1
recommendation_45442,goodreads_18899,1
recommendation_1056,goodreads_50762,1
recommendation_14026,goodreads_12089,1
recommendation_9987,goodreads_29614,1
recommendation_44467,goodreads_220,1
recommendation_43973,goodreads_32642,1
recommendation_80658,goodreads_14659,1
recommendation_15398,goodreads_19456,1
recommendation_248849,goodreads_29747,1
recommendation_85287,goodreads_36376,1
recommendation_128819,goodreads_19776,1
recommendation_45273,goodreads_6354,1
recommendation_105538,goodreads_36423,1
recommendation_109491,goodreads_51992,1
recommendation_265597,goodreads_10717,1
recommendation_170722,goodreads_6187,1
recommendation_2940,goodreads_36309,1
recommendation_105642,goodreads_682,1
recommendation_18288,goodreads_86,1
recommendation_18492,goodreads_2380,1
recommendation_147609,goodreads_9343,1
recommendation_81084,goodreads_16874,1
recommendation_65048,goodreads_2558,1
recommendation_168330,goodreads_269,1
recommendation_165820,goodreads_40974,1
recommendation_3172,goodreads_65,1
recommendation_27689,goodreads_7721,1
recommendation_109566,goodreads_9036,1
recommendation_98431,goodreads_6893,1
recommendation_120358,goodreads_8411,1
recommendation_20316,goodreads_2965,1
recommendation_62680,goodreads_15821,1
recommendation_58875,goodreads_8178,1
recommendation_60427,goodreads_30744,1
recommendation_158659,goodreads_5920,1
recommendation_204349,goodreads_21789,1
recommendation_71458,goodreads_11740,1
recommendation_32158,goodreads_6909,1
recommendation_245947,goodreads_326,1
recommendation_158444,goodreads_3299,1
recommendation_63403,goodreads_32406,1
recommendation_84752,goodreads_49428,1
recommendation_122296,goodreads_19738,1
recommendation_51414,goodreads_50264,1
recommendation_36369,goodreads_138,1
recommendation_105163,goodreads_1905,1
recommendation_1500,goodreads_19531,1
recommendation_2527,goodreads_100,1
recommendation_15678,goodreads_8369,1
recommendation_43152,goodreads_1385,1
recommendation_52307,goodreads_2730,1
recommendation_18279,goodreads_42861,1
recommendation_60350,goodreads_4503,1
recommendation_29046,goodreads_4585,1
recommendation_173851,goodreads_12423,1
recommendation_6814,goodreads_15274,1
recommendation_182746,goodreads_37957,1
recommendation_80553,goodreads_25669,1
recommendation_39929,goodreads_15801,1
recommendation_158830,goodreads_53110,1
recommendation_198520,goodreads_39919,1
recommendation_223471,goodreads_12023,1
recommendation_101171,goodreads_31358,1
recommendation_125086,goodreads_885,1
recommendation_102310,goodreads_21815,1
recommendation_84331,goodreads_1327,1
recommendation_123428,goodreads_35418,1
recommendation_86926,goodreads_45815,1
recommendation_182870,goodreads_3069,1
recommendation_98977,goodreads_20591,1
recommendation_4183,goodreads_6803,1
recommendation_187717,goodreads_53838,1
recommendation_211457,goodreads_9036,1
recommendation_5849,goodreads_14312,1
recommendation_100124,goodreads_32992,1
recommendation_9079,goodreads_49844,1
recommendation_56515,goodreads_984,1
recommendation_21400,goodreads_37971,1
recommendation_1123,goodreads_24195,1
recommendation_180236,goodreads_10043,1
recommendation_145991,goodreads_14,1
recommendation_223742,goodreads_9131,1
recommendation_12566,goodreads_14931,1
recommendation_15108,goodreads_23962,1
recommendation_26077,goodreads_23167,1
recommendation_22425,goodreads_1218,1
recommendation_101854,goodreads_22103,1
recommendation_52626,goodreads_22091,1
recommendation_80938,goodreads_15661,1
recommendation_181070,goodreads_46626,1
recommendation_1599,goodreads_50103,1
recommendation_231745,goodreads_39908,1
recommendation_42598,goodreads_19034,1
recommendation_21190,goodreads_32537,1
recommendation_136175,goodreads_45413,1
recommendation_13651,goodreads_47146,1
recommendation_377,goodreads_39587,1
recommendation_251104,goodreads_32869,1
recommendation_37367,goodreads_39951,1
recommendation_42345,goodreads_3284,1
recommendation_12235,goodreads_1272,1
recommendation_91527,goodreads_15564,1
recommendation_98849,goodreads_26838,1
recommendation_97806,goodreads_18715,1
recommendation_141070,goodreads_37451,1
recommendation_101447,goodreads_5012,1
recommendation_102042,goodreads_44386,1
recommendation_195485,goodreads_4035,1
recommendation_161319,goodreads_4264,1
recommendation_184414,goodreads_39133,1
recommendation_6924,goodreads_15455,1
recommendation_154823,goodreads_440,1
recommendation_85345,goodreads_43194,1
recommendation_26233,goodreads_15592,1
recommendation_55602,goodreads_31244,1
recommendation_58175,goodreads_11251,1
recommendation_255897,goodreads_753,1
recommendation_18698,goodreads_32669,1
recommendation_63210,goodreads_24330,1
recommendation_231137,goodreads_37957,1
recommendation_6886,goodreads_1619,1
recommendation_184701,goodreads_53448,1
recommendation_249929,goodreads_42283,1
recommendation_42017,goodreads_52090,1
recommendation_14934,goodreads_8265,1
recommendation_22023,goodreads_548,1
recommendation_36027,goodreads_9662,1
recommendation_157581,goodreads_1426,1
recommendation_249310,goodreads_881,1
recommendation_31856,goodreads_47779,1
recommendation_26802,goodreads_12566,1
recommendation_107882,goodreads_16313,1
recommendation_29722,goodreads_40,1
recommendation_1084,goodreads_2389,1
recommendation_216087,goodreads_40056,1
recommendation_262583,goodreads_19747,1
recommendation_71456,goodreads_36,1
recommendation_169997,goodreads_8933,1
recommendation_45543,goodreads_9207,1
recommendation_124,goodreads_8348,1
recommendation_80726,goodreads_530,1
recommendation_68423,goodreads_40013,1
recommendation_75262,goodreads_2141,1
recommendation_16237,goodreads_52154,1
recommendation_258211,goodreads_21798,1
recommendation_41441,goodreads_4552,1
recommendation_71599,goodreads_906,1
recommendation_11646,goodreads_7209,1
recommendation_151644,goodreads_14471,1
recommendation_140410,goodreads_38619,1
recommendation_26249,goodreads_13345,1
recommendation_157303,goodreads_436,1
recommendation_38247,goodreads_9768,1
recommendation_9415,goodreads_11904,1
recommendation_258249,goodreads_15184,1
recommendation_123037,goodreads_51553,1
recommendation_20883,goodreads_2182,1
recommendation_53503,goodreads_12027,1
recommendation_257324,goodreads_12189,1
recommendation_44467,goodreads_21862,1
recommendation_110729,goodreads_18769,1
recommendation_33453,goodreads_237,1
recommendation_122240,goodreads_21128,1
recommendation_205316,goodreads_31542,1
recommendation_65039,goodreads_1776,1
recommendation_14275,goodreads_200,1
recommendation_14625,goodreads_53685,1
recommendation_67062,goodreads_2151,1
recommendation_233012,goodreads_31289,1
recommendation_47538,goodreads_13213,1
recommendation_12696,goodreads_4251,1
recommendation_32133,goodreads_53031,1
recommendation_45948,goodreads_33499,1
recommendation_37030,goodreads_39838,1
recommendation_8982,goodreads_24286,1
recommendation_243218,goodreads_1322,1
recommendation_24317,goodreads_45427,1
recommendation_153444,goodreads_1452,1
recommendation_139829,goodreads_53627,1
recommendation_162,goodreads_3462,1
recommendation_46620,goodreads_26091,1
recommendation_129595,goodreads_1848,1
recommendation_7737,goodreads_306,1
recommendation_3510,goodreads_22011,1
recommendation_268719,goodreads_26234,1
recommendation_38838,goodreads_22479,1
recommendation_18873,goodreads_26666,1
recommendation_38751,goodreads_1264,1
recommendation_145516,goodreads_48366,1
recommendation_8986,goodreads_9713,1
recommendation_110033,goodreads_28181,1
recommendation_70849,goodreads_21889,1
recommendation_150750,goodreads_36376,1
recommendation_58175,goodreads_14441,1
recommendation_87003,goodreads_3017,1
recommendation_262398,goodreads_5891,1
recommendation_78582,goodreads_28121,1
recommendation_29200,goodreads_42875,1
recommendation_65331,goodreads_101,1
recommendation_115940,goodreads_14873,1
recommendation_41095,goodreads_31017,1
recommendation_4008,goodreads_44939,1
recommendation_21133,goodreads_145,1
recommendation_58263,goodreads_12358,1
recommendation_155489,goodreads_49775,1
recommendation_43889,goodreads_18787,1
recommendation_4115,goodreads_34630,1
recommendation_63207,goodreads_22072,1
recommendation_45948,goodreads_45802,1
recommendation_263139,goodreads_2156,1
recommendation_183871,goodreads_19034,1
recommendation_10257,goodreads_91,1
recommendation_153121,goodreads_49915,1
recommendation_15694,goodreads_299,1
recommendation_43054,goodreads_2431,1
recommendation_118420,goodreads_38782,1
recommendation_30627,goodreads_6622,1
recommendation_28944,goodreads_45649,1
recommendation_51418,goodreads_2993,1
recommendation_105422,goodreads_28521,1
recommendation_12514,goodreads_8940,1
recommendation_119543,goodreads_8877,1
recommendation_46633,goodreads_49566,1
recommendation_194789,goodreads_9121,1
recommendation_3245,goodreads_7204,1
recommendation_19173,goodreads_9010,1
recommendation_265767,goodreads_52139,1
recommendation_69676,goodreads_32447,1
recommendation_180,goodreads_43968,1
recommendation_161286,goodreads_15785,1
recommendation_267783,goodreads_42865,1
recommendation_9379,goodreads_19107,1
recommendation_185127,goodreads_41392,1
recommendation_139223,goodreads_4492,1
recommendation_66211,goodreads_49452,1
recommendation_38798,goodreads_28377,1
recommendation_177163,goodreads_26593,1
recommendation_270366,goodreads_51876,1
recommendation_59522,goodreads_67,1
recommendation_59426,goodreads_50245,1
recommendation_7136,goodreads_1168,1
recommendation_56737,goodreads_326,1
recommendation_45464,goodreads_2868,1
recommendation_167573,goodreads_35,1
recommendation_186818,goodreads_4949,1
recommendation_3182,goodreads_12070,1
recommendation_1672,goodreads_33915,1
recommendation_119112,goodreads_10373,1
recommendation_63207,goodreads_7349,1
recommendation_182554,goodreads_322,1
recommendation_149679,goodreads_9803,1
recommendation_93684,goodreads_46214,1
recommendation_215579,goodreads_5726,1
recommendation_25706,goodreads_24510,1
recommendation_50979,goodreads_42340,1
recommendation_94088,goodreads_47745,1
recommendation_265868,goodreads_11880,1
recommendation_24908,goodreads_3249,1
recommendation_6199,goodreads_45544,1
recommendation_139081,goodreads_257,1
recommendation_32957,goodreads_42096,1
recommendation_11547,goodreads_10670,1
recommendation_102309,goodreads_94,1
recommendation_13681,goodreads_14,1
recommendation_196972,goodreads_41886,1
recommendation_2427,goodreads_14207,1
recommendation_30177,goodreads_42997,1
recommendation_258252,goodreads_4624,1
recommendation_6719,goodreads_3308,1
recommendation_16777,goodreads_31198,1
recommendation_63207,goodreads_9988,1
recommendation_29061,goodreads_12936,1
recommendation_27650,goodreads_39207,1
recommendation_38746,goodreads_881,1
recommendation_219173,goodreads_164,1
recommendation_45948,goodreads_26230,1
recommendation_26009,goodreads_14595,1
recommendation_123716,goodreads_1440,1
recommendation_60686,goodreads_1003,1
recommendation_11644,goodreads_15453,1
recommendation_108266,goodreads_52217,1
recommendation_10464,goodreads_31412,1
recommendation_62073,goodreads_1813,1
recommendation_219642,goodreads_41850,1
recommendation_42152,goodreads_2622,1
recommendation_177211,goodreads_23730,1
recommendation_41205,goodreads_18896,1
recommendation_211764,goodreads_52076,1
recommendation_2043,goodreads_45275,1
recommendation_2231,goodreads_43968,1
